timestamp,wind speed [m/s],temperature [C],power [kW]
2003-03-16 09:10:00,6.103383,-3.6233995,415.04462
2003-03-16 09:20:00,6.14028,-3.6476505,411.76096
2003-03-16 09:30:00,6.2206793,-3.6683528,418.2038
2003-03-16 09:40:00,6.248266,-3.6567185,419.31033
2003-03-16 09:50:00,6.109602,-3.561208,399.39203
2003-03-16 10:00:00,5.810053,-3.390443,357.3056
2003-03-16 10:10:00,5.39178,-3.1600907,297.90164
2003-03-16 10:20:00,5.0101805,-2.921212,242.63263
2003-03-16 10:30:00,4.741736,-2.715531,201.61264
2003-03-16 10:40:00,4.612197,-2.5520747,180.32028
2003-03-16 10:50:00,4.6190305,-2.442983,179.13199
2003-03-16 11:00:00,4.6580496,-2.3557103,185.56416
2003-03-16 11:10:00,4.6664467,-2.2785954,190.13557
2003-03-16 11:20:00,4.610725,-2.1909566,188.24861
2003-03-16 11:30:00,4.5178156,-2.104499,180.68257
2003-03-16 11:40:00,4.398026,-2.0059233,168.15408
2003-03-16 11:50:00,4.337413,-1.9229391,160.6275
2003-03-16 12:00:00,4.338412,-1.8572195,158.26022
2003-03-16 12:10:00,4.398924,-1.8123314,162.30856
2003-03-16 12:20:00,4.5086045,-1.7920291,173.73071
2003-03-16 12:30:00,4.6285195,-1.7989509,187.7294
2003-03-16 12:40:00,4.726711,-1.8234584,201.59277
2003-03-16 12:50:00,4.7668443,-1.8461435,211.03822
2003-03-16 13:00:00,4.7376337,-1.8566027,212.90096
2003-03-16 13:10:00,4.6257324,-1.8371859,204.4846
2003-03-16 13:20:00,4.5010815,-1.8026266,193.9378
2003-03-16 13:30:00,4.366288,-1.7502663,180.15163
2003-03-16 13:40:00,4.320459,-1.7147903,175.94269
2003-03-16 13:50:00,4.3798747,-1.7054994,182.72466
2003-03-16 14:00:00,4.4725456,-1.6954341,191.85207
2003-03-16 14:10:00,4.530741,-1.6657369,194.75981
2003-03-16 14:20:00,4.5585084,-1.6245797,193.12086
2003-03-16 14:30:00,4.5040827,-1.559947,181.34804
2003-03-16 14:40:00,4.353865,-1.4704525,158.9992
2003-03-16 14:50:00,4.1323886,-1.3605464,130.78798
2003-03-16 15:00:00,3.907633,-1.2623522,103.75635
2003-03-16 15:10:00,3.7134953,-1.1733177,82.494064
2003-03-16 15:20:00,3.5866,-1.102529,70.33473
2003-03-16 15:30:00,3.5672836,-1.0592973,71.193016
2003-03-16 15:40:00,3.6648197,-1.0453618,85.52679
2003-03-16 15:50:00,3.8397937,-1.0460849,108.203285
2003-03-16 16:00:00,4.0768394,-1.0565422,137.81435
2003-03-16 16:10:00,4.298357,-1.0538669,164.40033
2003-03-16 16:20:00,4.510664,-1.0472212,189.06242
2003-03-16 16:30:00,4.6791387,-1.0306103,207.77592
2003-03-16 16:40:00,4.799825,-1.0068321,221.0105
2003-03-16 16:50:00,4.8784738,-0.98572516,229.42154
2003-03-16 17:00:00,4.9283853,-0.9774275,234.34912
2003-03-16 17:10:00,4.8901253,-0.9522259,228.4441
2003-03-16 17:20:00,4.775812,-0.90965104,212.27473
2003-03-16 17:30:00,4.585114,-0.83746505,185.05075
2003-03-16 17:40:00,4.3980503,-0.7539017,157.51167
2003-03-16 17:50:00,4.281464,-0.67406607,138.83017
2003-03-16 18:00:00,4.331735,-0.62998104,142.99301
2003-03-16 18:10:00,4.602974,-0.64203644,179.5347
2003-03-16 18:20:00,5.035822,-0.69001794,242.81354
2003-03-16 18:30:00,5.594054,-0.7686665,329.08722
2003-03-16 18:40:00,6.1857033,-0.85209346,425.42395
2003-03-16 18:50:00,6.7034054,-0.9071524,515.6369
2003-03-16 19:00:00,7.1050854,-0.9260094,591.2595
2003-03-16 19:10:00,7.3990817,-0.9212496,649.526
2003-03-16 19:20:00,7.554006,-0.8865812,683.66504
2003-03-16 19:30:00,7.639704,-0.85732603,701.24664
2003-03-16 19:40:00,7.5810237,-0.80428576,692.4597
2003-03-16 19:50:00,7.4381638,-0.74901605,666.9467
2003-03-16 20:00:00,7.1838865,-0.67145133,624.4127
2003-03-16 20:10:00,6.89833,-0.5888984,579.272
2003-03-16 20:20:00,6.6962886,-0.5309193,549.54816
2003-03-16 20:30:00,6.7211037,-0.54166865,557.27246
2003-03-16 20:40:00,7.0301557,-0.63588834,610.6726
2003-03-16 20:50:00,7.4966836,-0.76039267,692.03436
2003-03-16 21:00:00,8.0210085,-0.88281393,786.62933
2003-03-16 21:10:00,8.451926,-0.95227075,871.1359
2003-03-16 21:20:00,8.695433,-0.94511247,929.52893
2003-03-16 21:30:00,8.904496,-0.93476415,978.7978
2003-03-16 21:40:00,9.054392,-0.9237721,1014.09686
2003-03-16 21:50:00,9.196046,-0.9380393,1041.0789
2003-03-16 22:00:00,9.354433,-0.98839235,1062.5596
2003-03-16 22:10:00,9.388922,-1.0169797,1060.6287
2003-03-16 22:20:00,9.312645,-1.023407,1037.505
2003-03-16 22:30:00,9.038062,-0.96652985,983.1209
2003-03-16 22:40:00,8.712527,-0.89890337,918.26715
2003-03-16 22:50:00,8.423838,-0.85109997,856.73865
2003-03-16 23:00:00,8.135084,-0.8057678,796.36694
2003-03-16 23:10:00,7.9602118,-0.80842996,754.48785
2003-03-16 23:20:00,7.787117,-0.8114197,717.7207
2003-03-16 23:30:00,7.6213417,-0.81594443,687.28864
2003-03-16 23:40:00,7.510028,-0.8385081,668.6639
2003-03-16 23:50:00,7.4480133,-0.87212205,659.21704
2003-03-17 00:00:00,7.484854,-0.9312892,663.5081
2003-03-17 00:10:00,7.572334,-0.99396706,673.766
2003-03-17 00:20:00,7.668661,-1.0427053,683.0177
2003-03-17 00:30:00,7.7247157,-1.0637014,685.0705
2003-03-17 00:40:00,7.6876497,-1.0451608,673.84955
2003-03-17 00:50:00,7.4755783,-0.9662454,639.931
2003-03-17 01:00:00,7.1023774,-0.84029436,588.2357
2003-03-17 01:10:00,6.714982,-0.72978926,538.44336
2003-03-17 01:20:00,6.3912115,-0.6540899,502.6291
2003-03-17 01:30:00,6.2651153,-0.65013623,499.03177
2003-03-17 01:40:00,6.443365,-0.7410996,540.6765
2003-03-17 01:50:00,6.8753586,-0.8889744,620.3674
2003-03-17 02:00:00,7.444412,-1.0418551,723.4045
2003-03-17 02:10:00,7.967845,-1.1275063,824.0106
2003-03-17 02:20:00,8.499474,-1.1848888,927.98865
2003-03-17 02:30:00,9.029328,-1.2259562,1031.3315
2003-03-17 02:40:00,9.563073,-1.2709706,1132.1896
2003-03-17 02:50:00,9.96822,-1.2840898,1210.1263
2003-03-17 03:00:00,10.353168,-1.313081,1276.6696
2003-03-17 03:10:00,10.490581,-1.2711518,1299.8663
2003-03-17 03:20:00,10.50677,-1.2080376,1296.1089
2003-03-17 03:30:00,10.394002,-1.112839,1266.0934
2003-03-17 03:40:00,10.1331625,-0.97557855,1211.2153
2003-03-17 03:50:00,9.694624,-0.77242875,1133.1708
2003-03-17 04:00:00,9.183258,-0.5422442,1052.3861
2003-03-17 04:10:00,8.728975,-0.32349253,991.3903
2003-03-17 04:20:00,8.545502,-0.19381106,981.556
2003-03-17 04:30:00,8.852767,-0.23184979,1051.617
2003-03-17 04:40:00,9.657495,-0.4374597,1199.1401
2003-03-17 04:50:00,10.9609585,-0.8156221,1417.6866
2003-03-17 05:00:00,12.214887,-1.1566861,1628.6827
2003-03-17 05:10:00,13.229521,-1.3977392,1801.1373
2003-03-17 05:20:00,13.691602,-1.4383466,1889.936
2003-03-17 05:30:00,13.653712,-1.3193607,1899.8783
2003-03-17 05:40:00,13.2718935,-1.1169143,1852.4774
2003-03-17 05:50:00,12.706697,-0.90279555,1771.1447
2003-03-17 06:00:00,12.112002,-0.72784805,1680.2122
2003-03-17 06:10:00,11.655259,-0.65287733,1604.5663
2003-03-17 06:20:00,11.26898,-0.63086367,1538.3414
2003-03-17 06:30:00,11.072128,-0.6916659,1498.4156
2003-03-17 06:40:00,11.009329,-0.791337,1478.2659
2003-03-17 06:50:00,11.000163,-0.88217354,1466.9961
2003-03-17 07:00:00,10.968196,-0.9170563,1454.831
2003-03-17 07:10:00,10.897649,-0.87576985,1440.121
2003-03-17 07:20:00,10.85591,-0.78134966,1432.647
2003-03-17 07:30:00,10.940285,-0.67267203,1446.4442
2003-03-17 07:40:00,11.314809,-0.6296587,1503.7056
2003-03-17 07:50:00,11.909782,-0.6465118,1595.2522
2003-03-17 08:00:00,12.702185,-0.7389693,1716.0123
2003-03-17 08:10:00,13.484509,-0.84364057,1835.3484
2003-03-17 08:20:00,14.099398,-0.9142034,1926.6863
2003-03-17 08:30:00,14.544222,-0.9517648,1984.2299
2003-03-17 08:40:00,14.872331,-0.9721432,2011.7566
2003-03-17 08:50:00,15.124532,-0.98389864,2015.5865
2003-03-17 09:00:00,15.404204,-1.0217633,2013.6821
2003-03-17 09:10:00,15.686773,-1.0729198,2010.4291
2003-03-17 09:20:00,15.95654,-1.1296964,2010.3153
2003-03-17 09:30:00,16.171303,-1.1785696,2011.1761
2003-03-17 09:40:00,16.33112,-1.2182829,2012.3729
2003-03-17 09:50:00,16.471567,-1.2609234,2014.4064
2003-03-17 10:00:00,16.605173,-1.3146908,2014.7914
2003-03-17 10:10:00,16.781271,-1.3926282,2016.7952
2003-03-17 10:20:00,16.96453,-1.4859843,2016.5826
2003-03-17 10:30:00,17.116594,-1.5835578,2012.8711
2003-03-17 10:40:00,17.175312,-1.6691289,2003.3457
2003-03-17 10:50:00,17.151613,-1.747637,1995.2292
2003-03-17 11:00:00,17.019999,-1.8163416,1989.6158
2003-03-17 11:10:00,16.78993,-1.8741386,1988.5072
2003-03-17 11:20:00,16.493296,-1.9241126,1993.3262
2003-03-17 11:30:00,16.15043,-1.9516063,1999.195
2003-03-17 11:40:00,15.775434,-1.9406326,1998.3151
2003-03-17 11:50:00,15.465904,-1.8975797,1992.4707
2003-03-17 12:00:00,15.302586,-1.8362298,1982.7795
2003-03-17 12:10:00,15.379661,-1.7845588,1977.2511
2003-03-17 12:20:00,15.71331,-1.7632985,1978.9998
2003-03-17 12:30:00,16.239916,-1.7740805,1987.0728
2003-03-17 12:40:00,16.822401,-1.8043163,1995.5309
2003-03-17 12:50:00,17.329956,-1.8472605,2000.1279
2003-03-17 13:00:00,17.686787,-1.9135218,2003.4044
2003-03-17 13:10:00,17.881014,-2.0237937,2011.6713
2003-03-17 13:20:00,17.933746,-2.1959176,2030.8773
2003-03-17 13:30:00,17.783342,-2.39653,2050.6707
2003-03-17 13:40:00,17.35117,-2.5650527,2053.5107
2003-03-17 13:50:00,16.496803,-2.604912,2010.5848
2003-03-17 14:00:00,15.278828,-2.4997466,1918.868
2003-03-17 14:10:00,13.912723,-2.302045,1796.7739
2003-03-17 14:20:00,12.758167,-2.138869,1684.1969
2003-03-17 14:30:00,12.107112,-2.1262777,1616.1671
2003-03-17 14:40:00,11.959512,-2.2745636,1593.1786
2003-03-17 14:50:00,11.993187,-2.4722006,1576.5363
2003-03-17 15:00:00,11.778631,-2.5591686,1515.2877
2003-03-17 15:10:00,11.047648,-2.4337943,1381.1415
2003-03-17 15:20:00,9.881583,-2.1251645,1191.0558
2003-03-17 15:30:00,8.769802,-1.8214867,1014.8206
2003-03-17 15:40:00,8.139489,-1.6827481,912.778
2003-03-17 15:50:00,8.185928,-1.7794526,912.8998
2003-03-17 16:00:00,8.740536,-2.0419412,992.8681
2003-03-17 16:10:00,9.472868,-2.3461177,1106.2305
2003-03-17 16:20:00,10.024632,-2.5620449,1200.462
2003-03-17 16:30:00,10.342054,-2.6909359,1261.1996
2003-03-17 16:40:00,10.502244,-2.7837303,1291.3876
2003-03-17 16:50:00,10.574286,-2.8870451,1295.2924
2003-03-17 17:00:00,10.463196,-2.9738877,1258.7504
2003-03-17 17:10:00,9.982468,-2.972566,1159.483
2003-03-17 17:20:00,9.047772,-2.845075,991.3712
2003-03-17 17:30:00,7.676236,-2.5874293,763.1418
2003-03-17 17:40:00,6.126193,-2.2822456,515.37994
2003-03-17 17:50:00,4.701758,-2.0283155,292.7036
2003-03-17 18:00:00,3.6294909,-1.8882511,127.3304
2003-03-17 18:10:00,3.0279026,-1.8825948,34.065403
2003-03-17 18:20:00,2.8643138,-1.9842193,5.4034553
2003-03-17 18:30:00,3.030009,-2.1428483,23.554909
2003-03-17 18:40:00,3.4078274,-2.3239868,69.55517
2003-03-17 18:50:00,3.8376124,-2.4867074,121.12284
2003-03-17 19:00:00,4.1790013,-2.6022623,160.80719
2003-03-17 19:10:00,4.3038907,-2.643699,173.9022
2003-03-17 19:20:00,4.1696544,-2.6066802,157.48738
2003-03-17 19:30:00,3.8176112,-2.514171,118.30941
2003-03-17 19:40:00,3.3696468,-2.409397,72.43034
2003-03-17 19:50:00,2.9441504,-2.3276575,34.22894
2003-03-17 20:00:00,2.6162448,-2.2850816,11.358391
2003-03-17 20:10:00,2.391373,-2.2648404,1.7609632
2003-03-17 20:20:00,2.2608416,-2.2524612,0.5441067
2003-03-17 20:30:00,2.208319,-2.2312517,1.9509945
2003-03-17 20:40:00,2.246069,-2.2030706,5.313821
2003-03-17 20:50:00,2.3999066,-2.1839607,13.772442
2003-03-17 21:00:00,2.6736338,-2.1861598,30.13472
2003-03-17 21:10:00,3.0516393,-2.2230263,56.039043
2003-03-17 21:20:00,3.4695687,-2.2869146,88.12652
2003-03-17 21:30:00,3.8446124,-2.359218,119.12579
2003-03-17 21:40:00,4.0893874,-2.408435,140.1507
2003-03-17 21:50:00,4.15656,-2.4136841,145.00723
2003-03-17 22:00:00,4.0483723,-2.3671043,132.40283
2003-03-17 22:10:00,3.8389163,-2.2916338,108.73876
2003-03-17 22:20:00,3.6471443,-2.222039,86.85447
2003-03-17 22:30:00,3.5896492,-2.195223,79.67997
2003-03-17 22:40:00,3.7409713,-2.2285445,96.8179
2003-03-17 22:50:00,4.093114,-2.3114436,138.15572
2003-03-17 23:00:00,4.604549,-2.423371,200.51514
2003-03-17 23:10:00,5.1651163,-2.517339,273.1467
2003-03-17 23:20:00,5.714462,-2.5872214,349.15396
2003-03-17 23:30:00,6.269562,-2.658652,431.08362
2003-03-17 23:40:00,6.7686357,-2.7268326,509.5122
2003-03-17 23:50:00,7.174552,-2.7987545,576.57416
2003-03-18 00:00:00,7.40149,-2.8482773,618.5134
2003-03-18 00:10:00,7.372345,-2.8393657,623.7345
2003-03-18 00:20:00,7.107915,-2.762606,595.159
2003-03-18 00:30:00,6.80443,-2.6749818,559.84845
2003-03-18 00:40:00,6.613651,-2.6116865,540.506
2003-03-18 00:50:00,6.683108,-2.6164567,558.40094
2003-03-18 01:00:00,7.0773683,-2.7173512,622.266
2003-03-18 01:10:00,7.586461,-2.836466,703.41376
2003-03-18 01:20:00,8.048914,-2.9224122,778.70953
2003-03-18 01:30:00,8.267546,-2.9128368,819.04584
2003-03-18 01:40:00,8.200295,-2.7955024,817.70593
2003-03-18 01:50:00,7.966953,-2.6187909,789.9704
2003-03-18 02:00:00,7.774376,-2.4591677,764.05206
2003-03-18 02:10:00,7.7587714,-2.3664992,759.1426
2003-03-18 02:20:00,7.9831915,-2.3641655,784.6786
2003-03-18 02:30:00,8.333928,-2.4118483,825.7832
2003-03-18 02:40:00,8.615654,-2.4427288,856.07764
2003-03-18 02:50:00,8.6828375,-2.4128244,855.1919
2003-03-18 03:00:00,8.451288,-2.2999723,810.9298
2003-03-18 03:10:00,7.9928637,-2.1349826,732.89734
2003-03-18 03:20:00,7.4693356,-1.9759603,643.4376
2003-03-18 03:30:00,7.003209,-1.8545036,561.5738
2003-03-18 03:40:00,6.712686,-1.7954564,506.31927
2003-03-18 03:50:00,6.5995455,-1.7787535,481.4905
2003-03-18 04:00:00,6.6061964,-1.7628982,483.0776
2003-03-18 04:10:00,6.684005,-1.7210898,506.50626
2003-03-18 04:20:00,6.831809,-1.6546443,552.28064
2003-03-18 04:30:00,7.1706295,-1.624327,634.4216
2003-03-18 04:40:00,7.763865,-1.6752746,757.3435
2003-03-18 04:50:00,8.566931,-1.8090038,910.3444
2003-03-18 05:00:00,9.43409,-1.9840424,1068.9014
2003-03-18 05:10:00,10.121759,-2.1123316,1196.5847
2003-03-18 05:20:00,10.424465,-2.1104891,1264.1438
2003-03-18 05:30:00,10.302816,-1.953778,1266.5037
2003-03-18 05:40:00,9.842319,-1.6625028,1217.397
2003-03-18 05:50:00,9.380698,-1.3607631,1164.4811
2003-03-18 06:00:00,9.222813,-1.1654613,1150.479
2003-03-18 06:10:00,9.577625,-1.1642201,1203.5994
2003-03-18 06:20:00,10.305452,-1.3134007,1303.9683
2003-03-18 06:30:00,11.1221075,-1.5154402,1410.8287
2003-03-18 06:40:00,11.625779,-1.6210663,1468.3618
2003-03-18 06:50:00,11.462677,-1.4933555,1428.7473
2003-03-18 07:00:00,10.66283,-1.1412034,1297.1714
2003-03-18 07:10:00,9.458423,-0.64494085,1108.2932
2003-03-18 07:20:00,8.322381,-0.18028116,929.40546
2003-03-18 07:30:00,7.701387,0.090156436,824.19135
2003-03-18 07:40:00,7.7796016,0.09884381,819.48395
2003-03-18 07:50:00,8.362271,-0.07494593,889.3609
2003-03-18 08:00:00,9.117382,-0.30349326,987.46594
2003-03-18 08:10:00,9.537391,-0.39236546,1043.4408
2003-03-18 08:20:00,9.413284,-0.26556873,1026.5236
2003-03-18 08:30:00,8.849525,0.034211636,948.91534
2003-03-18 08:40:00,8.136834,0.39465368,850.0926
2003-03-18 08:50:00,7.6405587,0.68020654,780.8349
2003-03-18 09:00:00,7.5408993,0.82855856,768.3433
2003-03-18 09:10:00,7.866899,0.8390461,818.76904
2003-03-18 09:20:00,8.344552,0.82141066,896.61755
2003-03-18 09:30:00,8.803964,0.83701944,977.99164
2003-03-18 09:40:00,9.192773,0.8948622,1052.7332
2003-03-18 09:50:00,9.545399,0.96089244,1122.3257
2003-03-18 10:00:00,9.838195,1.0304873,1181.9915
2003-03-18 10:10:00,10.1390915,1.070548,1240.276
2003-03-18 10:20:00,10.35261,1.116782,1285.8203
2003-03-18 10:30:00,10.49634,1.1757226,1322.9479
2003-03-18 10:40:00,10.5827055,1.256439,1355.1289
2003-03-18 10:50:00,10.807659,1.2939732,1408.7704
2003-03-18 11:00:00,11.28936,1.2571838,1498.8813
2003-03-18 11:10:00,11.981942,1.1674707,1617.8284
2003-03-18 11:20:00,12.822386,1.0421231,1754.464
2003-03-18 11:30:00,13.588997,0.94926333,1877.0262
2003-03-18 11:40:00,14.147363,0.91107965,1965.5602
2003-03-18 11:50:00,14.37055,0.956064,2003.314
2003-03-18 12:00:00,14.322782,1.0378592,1999.3972
2003-03-18 12:10:00,14.009484,1.1534598,1957.1985
2003-03-18 12:20:00,13.497262,1.2868121,1887.341
2003-03-18 12:30:00,12.961521,1.3960392,1814.2521
2003-03-18 12:40:00,12.575623,1.4409206,1760.4884
2003-03-18 12:50:00,12.308519,1.4611008,1720.737
2003-03-18 13:00:00,12.246919,1.439337,1704.3292
2003-03-18 13:10:00,12.13744,1.4860528,1677.126
2003-03-18 13:20:00,11.847387,1.6579726,1622.1882
2003-03-18 13:30:00,11.459255,1.9242113,1552.5139
2003-03-18 13:40:00,11.185589,2.187682,1499.5406
2003-03-18 13:50:00,11.2471285,2.3415916,1496.6215
2003-03-18 14:00:00,11.830364,2.2811272,1571.8969
2003-03-18 14:10:00,12.820383,2.0183213,1712.4363
2003-03-18 14:20:00,13.809817,1.6845357,1864.068
2003-03-18 14:30:00,14.514096,1.3748581,1984.732
2003-03-18 14:40:00,14.772213,1.1624773,2046.4204
2003-03-18 14:50:00,14.676964,1.0374148,2053.4954
2003-03-18 15:00:00,14.455693,0.95495105,2029.529
2003-03-18 15:10:00,14.369716,0.8606627,2006.0007
2003-03-18 15:20:00,14.506698,0.74969697,1995.6644
2003-03-18 15:30:00,14.844501,0.6424949,2000.696
2003-03-18 15:40:00,15.255812,0.568177,2011.7375
2003-03-18 15:50:00,15.60705,0.5399544,2019.2921
2003-03-18 16:00:00,15.803911,0.5480654,2017.7727
2003-03-18 16:10:00,15.8244,0.5671537,2008.5781
2003-03-18 16:20:00,15.698509,0.5736606,1995.2587
2003-03-18 16:30:00,15.508278,0.5510423,1983.3759
2003-03-18 16:40:00,15.348471,0.49681735,1976.0087
2003-03-18 16:50:00,15.303909,0.41811728,1973.833
2003-03-18 17:00:00,15.442582,0.3230207,1978.0526
2003-03-18 17:10:00,15.759474,0.21915603,1986.6039
2003-03-18 17:20:00,16.17651,0.119104624,1994.937
2003-03-18 17:30:00,16.598215,0.020777464,2000.922
2003-03-18 17:40:00,16.937468,-0.07977414,2003.4536
2003-03-18 17:50:00,17.162115,-0.1918428,2004.1191
2003-03-18 18:00:00,17.290686,-0.32093167,2004.7621
2003-03-18 18:10:00,17.371555,-0.46863484,2006.6008
2003-03-18 18:20:00,17.445852,-0.6269591,2009.1228
2003-03-18 18:30:00,17.532745,-0.78765607,2012.2598
2003-03-18 18:40:00,17.592861,-0.94057727,2012.8944
2003-03-18 18:50:00,17.62526,-1.0876138,2014.1854
2003-03-18 19:00:00,17.599478,-1.2272539,2014.123
2003-03-18 19:10:00,17.550041,-1.3653333,2014.7278
2003-03-18 19:20:00,17.521612,-1.5022621,2014.6819
2003-03-18 19:30:00,17.573402,-1.6384368,2013.7065
2003-03-18 19:40:00,17.733877,-1.7722971,2010.5159
2003-03-18 19:50:00,17.988844,-1.9035537,2004.9528
2003-03-18 20:00:00,18.285892,-2.0383773,1999.162
2003-03-18 20:10:00,18.54474,-2.1824217,1995.4435
2003-03-18 20:20:00,18.67981,-2.336054,1994.2354
2003-03-18 20:30:00,18.662756,-2.5017254,1997.1987
2003-03-18 20:40:00,18.480783,-2.6651528,1999.7505
2003-03-18 20:50:00,18.217392,-2.8220685,2001.9534
2003-03-18 21:00:00,17.966793,-2.9629033,2001.955
2003-03-18 21:10:00,17.83492,-3.0850022,2000.5118
2003-03-18 21:20:00,17.901691,-3.1936715,2000.6047
2003-03-18 21:30:00,18.165615,-3.2893236,2002.1982
2003-03-18 21:40:00,18.581844,-3.37687,2005.7032
2003-03-18 21:50:00,19.06903,-3.4606364,2010.4563
2003-03-18 22:00:00,19.53902,-3.5428298,2014.8466
2003-03-18 22:10:00,19.92889,-3.6266048,2018.2534
2003-03-18 22:20:00,20.176752,-3.7047207,2017.5864
2003-03-18 22:30:00,20.278542,-3.775843,2013.1237
2003-03-18 22:40:00,20.242832,-3.8367174,2005.1996
2003-03-18 22:50:00,20.110798,-3.8899539,1996.1467
2003-03-18 23:00:00,19.92074,-3.9389837,1987.8715
2003-03-18 23:10:00,19.74018,-3.994982,1984.5577
2003-03-18 23:20:00,19.61337,-4.0624294,1987.4833
2003-03-18 23:30:00,19.5587,-4.138277,1995.2694
2003-03-18 23:40:00,19.57783,-4.218399,2005.8921
2003-03-18 23:50:00,19.639174,-4.292939,2015.5415
2003-03-19 00:00:00,19.69938,-4.3579597,2022.0416
2003-03-19 00:10:00,19.683937,-4.4066706,2022.3446
2003-03-19 00:20:00,19.527088,-4.43793,2015.4409
2003-03-19 00:30:00,19.181515,-4.4523983,2001.3252
2003-03-19 00:40:00,18.675203,-4.4645824,1985.0256
2003-03-19 00:50:00,18.088366,-4.491929,1972.8464
2003-03-19 01:00:00,17.517168,-4.54451,1968.7526
2003-03-19 01:10:00,17.046923,-4.6241026,1973.7394
2003-03-19 01:20:00,16.718353,-4.72486,1985.7281
2003-03-19 01:30:00,16.50176,-4.828556,1998.4052
2003-03-19 01:40:00,16.345064,-4.924535,2007.7323
2003-03-19 01:50:00,16.199148,-5.0105095,2012.7583
2003-03-19 02:00:00,16.02662,-5.0875053,2014.199
2003-03-19 02:10:00,15.832703,-5.1634502,2015.4122
2003-03-19 02:20:00,15.603931,-5.2294064,2014.8031
2003-03-19 02:30:00,15.337818,-5.2756596,2010.3348
2003-03-19 02:40:00,15.025431,-5.288686,1998.5962
2003-03-19 02:50:00,14.704566,-5.275655,1981.8042
2003-03-19 03:00:00,14.454242,-5.267501,1968.3893
2003-03-19 03:10:00,14.376526,-5.309065,1969.6952
2003-03-19 03:20:00,14.513561,-5.4286957,1990.2125
2003-03-19 03:30:00,14.792432,-5.6132526,2020.8342
2003-03-19 03:40:00,15.007883,-5.797227,2036.696
2003-03-19 03:50:00,14.948929,-5.9099846,2013.5704
2003-03-19 04:00:00,14.458871,-5.889986,1934.2001
2003-03-19 04:10:00,13.617778,-5.7589426,1811.2612
2003-03-19 04:20:00,12.690199,-5.6062,1680.762
2003-03-19 04:30:00,11.943453,-5.517434,1578.3579
2003-03-19 04:40:00,11.587288,-5.560272,1531.8568
2003-03-19 04:50:00,11.552765,-5.696579,1532.867
2003-03-19 05:00:00,11.667348,-5.854062,1558.808
2003-03-19 05:10:00,11.803795,-5.987752,1591.9816
2003-03-19 05:20:00,11.902892,-6.0797367,1622.07
2003-03-19 05:30:00,12.129779,-6.2066965,1666.9155
2003-03-19 05:40:00,12.528646,-6.3944874,1728.7654
2003-03-19 05:50:00,13.028056,-6.623126,1795.9817
2003-03-19 06:00:00,13.43953,-6.829648,1843.9482
2003-03-19 06:10:00,13.447146,-6.8925495,1833.4348
2003-03-19 06:20:00,13.015936,-6.803236,1763.1732
2003-03-19 06:30:00,12.260946,-6.607728,1651.9895
2003-03-19 06:40:00,11.526793,-6.4370966,1547.5476
2003-03-19 06:50:00,11.095905,-6.3941574,1488.0125
2003-03-19 07:00:00,11.041012,-6.4943466,1482.5641
2003-03-19 07:10:00,11.238761,-6.679247,1513.5425
2003-03-19 07:20:00,11.4510145,-6.849718,1547.6996
2003-03-19 07:30:00,11.548208,-6.9540215,1565.827
2003-03-19 07:40:00,11.506191,-6.993058,1563.3876
2003-03-19 07:50:00,11.420036,-7.008154,1552.0958
2003-03-19 08:00:00,11.372179,-7.036669,1543.3213
2003-03-19 08:10:00,11.3615265,-7.0757303,1538.4471
2003-03-19 08:20:00,11.325826,-7.0947056,1531.3263
2003-03-19 08:30:00,11.284782,-7.0936317,1526.3783
2003-03-19 08:40:00,11.341347,-7.109353,1538.3708
2003-03-19 08:50:00,11.569696,-7.16986,1577.482
2003-03-19 09:00:00,12.008901,-7.2926016,1648.2009
2003-03-19 09:10:00,12.609011,-7.4612894,1742.4504
2003-03-19 09:20:00,13.227747,-7.623207,1839.212
2003-03-19 09:30:00,13.7395525,-7.737439,1919.4072
2003-03-19 09:40:00,14.0789995,-7.784054,1971.9348
2003-03-19 09:50:00,14.252796,-7.7720966,1996.1143
2003-03-19 10:00:00,14.320313,-7.729698,1999.6378
2003-03-19 10:10:00,14.3226385,-7.675413,1989.6494
2003-03-19 10:20:00,14.31855,-7.6377277,1976.8439
2003-03-19 10:30:00,14.321116,-7.620219,1966.0219
2003-03-19 10:40:00,14.356034,-7.629801,1962.2457
2003-03-19 10:50:00,14.408133,-7.6497707,1963.1619
2003-03-19 11:00:00,14.494124,-7.678853,1968.6057
2003-03-19 11:10:00,14.62737,-7.7126446,1976.7223
2003-03-19 11:20:00,14.809664,-7.7478275,1984.806
2003-03-19 11:30:00,15.033098,-7.787244,1991.0583
2003-03-19 11:40:00,15.271807,-7.8289433,1993.5468
2003-03-19 11:50:00,15.507155,-7.879944,1993.2491
2003-03-19 12:00:00,15.712619,-7.938465,1990.4867
2003-03-19 12:10:00,15.881931,-8.006539,1987.5492
2003-03-19 12:20:00,16.014362,-8.083616,1986.5841
2003-03-19 12:30:00,16.106567,-8.167286,1988.6124
2003-03-19 12:40:00,16.143503,-8.252123,1992.789
2003-03-19 12:50:00,16.119427,-8.339406,1998.6628
2003-03-19 13:00:00,16.04346,-8.438821,2006.579
2003-03-19 13:10:00,15.941915,-8.563485,2017.3597
2003-03-19 13:20:00,15.829216,-8.717676,2029.1608
2003-03-19 13:30:00,15.684771,-8.886724,2035.5778
2003-03-19 13:40:00,15.44213,-9.030392,2025.5005
